"candidate_id","candidate_class","p_number","designation","object_type","geological_source","analytical_provenance","workshop","manufacturing_tradition","exporter","intermediary","textual_provenance_label","findspot","findspot_precision","excavation_no","stratigraphic_level","museum_attribution","modern_custody","custody_as_of","acquisition_history","image_held_by_cdli","image_licence_status","cdli_material_attribution","cdli_period","primary_publication","status","source_id","locator","retrieval_date","notes"
"MC-R-0460","SAME-MINERAL-FAMILY (agate/chalcedony)","P513668","HSAO 03, 369 P 23","other (see object remarks)","","","","","","","","","NO FINDSPOT RECORDED","","","BM 089905","British Museum, London, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: agate","","HSAO 03, 369 P 23","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=513668, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0461","LAPIS-ATTRIBUTED","P517185","Treasures from the royal tombs of Ur 045-047","other (see object remarks)","","","","","","","","Ur (mod. Tell Muqayyar)","FINDSPOT NAMED","","","BM 121201","British Museum, London, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","wood; shell; stone: red limestone: stone:  lapis lazuli; bitumen","ED I-II (ca. 2900-2700 BC)","Treasures from the royal tombs of Ur 045-047","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=517185, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0462","SAME-MINERAL-FAMILY (agate/chalcedony)","P519088","RINBE 2, Nabonidus 53, ex. 01","other (see object remarks)","","","","","","","","Harran (mod. Harran) ?","FINDSPOT UNCERTAIN (CDLI's own qualifier)","","","unknown","Private collection: anonymous","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: chalcedony","Neo-Babylonian (ca. 626-539 BC)","RINBE 2, Nabonidus 53, ex. 01","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=519088, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0463","SAME-MINERAL-FAMILY (agate/chalcedony)","P519394","BM 134713","other (see object remarks)","","","","","","","","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","FINDSPOT UNCERTAIN (CDLI's own qualifier)","","","BM 134713","British Museum, London, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: chalcedony","Neo-Assyrian (ca. 911-612 BC)","unpublished unassigned ?","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=519394, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0464","SAME-MINERAL-FAMILY (agate/chalcedony)","P522287","CDLI Seals xxxxxx (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","MAA 1927.787","Museum of Archaeology and Anthropology, University of Cambridge, Cambridge, UK","2022-08-21","4 [Ridgeway Coll.] MAA note: ""Bought in Paris.""","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: chalcedony","","CDLI Seals xxxxxx (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=522287, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0465","CARNELIAN-ATTRIBUTED","P522288","CDLI Seals xxxxxx (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","MAA 1927.788","Museum of Archaeology and Anthropology, University of Cambridge, Cambridge, UK","2022-08-21","5 [Ridgeway Coll.] MAA note: ""Bought in Smyrna.""","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: carnelian","","CDLI Seals xxxxxx (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=522288, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0466","LAPIS-ATTRIBUTED","P522294","CDLI Seals xxxxxx (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","MAA 1927.794","Museum of Archaeology and Anthropology, University of Cambridge, Cambridge, UK","2022-08-21","11 [Ridgeway Coll.]","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: lapis lazuli","","CDLI Seals xxxxxx (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=522294, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0467","CARNELIAN-ATTRIBUTED","P522307","CDLI Seals xxxxxx (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","MAA 1947.2070 E","Museum of Archaeology and Anthropology, University of Cambridge, Cambridge, UK","2022-08-21","1544 [Beck Coll.] ; Woolley, Leonard (Sir) [excavator]","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: carnelian","","CDLI Seals xxxxxx (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=522307, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0468","LOOK-ALIKE-CONTROL","P522309","CDLI Seals xxxxxx (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","MAA 1947.2104 D","Museum of Archaeology and Anthropology, University of Cambridge, Cambridge, UK","2022-08-21","1378 A [Beck Coll.]","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","glass ?","","CDLI Seals xxxxxx (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=522309, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0469","CARNELIAN-ATTRIBUTED","P522312","CDLI Seals xxxxxx (physical)","seal (not impression)","","","","","","","","Ur (mod. Tell Muqayyar) ?","FINDSPOT UNCERTAIN (CDLI's own qualifier)","","","MAA 1947.2135 D","Museum of Archaeology and Anthropology, University of Cambridge, Cambridge, UK","2022-08-21","2258 [Beck Coll.] ; Woolley, Leonard (Sir) [excavator] MAA catalogue note ""Excavated by Sir Leonard Woolley in 1930/1931""","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: carnelian","","CDLI Seals xxxxxx (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=522312, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0470","LAPIS-ATTRIBUTED","P522316","CDLI Seals xxxxxx (composite)","seal (not impression)","","","","","","","","Ur (mod. Tell Muqayyar) ?","FINDSPOT UNCERTAIN (CDLI's own qualifier)","","","","Museum of Archaeology and Anthropology, University of Cambridge, Cambridge, UK","2022-08-21","2352 [Beck Coll.] ; Woolley, Leonard (Sir) [excavator]","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: lapis lazuli","","CDLI Seals xxxxxx (composite)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=522316, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0471","LAPIS-ATTRIBUTED","P522321","CDLI Seals xxxxxx (physical)","seal (not impression)","","","","","","","","Ur (mod. Tell Muqayyar) ?","FINDSPOT UNCERTAIN (CDLI's own qualifier)","","","MAA 1947.2155 B.3","Museum of Archaeology and Anthropology, University of Cambridge, Cambridge, UK","2022-08-21","2349 [Beck Coll.] ; Woolley, Leonard (Sir) [excavator]","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: lapis lazuli","","CDLI Seals xxxxxx (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=522321, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0472","LAPIS-ATTRIBUTED","P522325","CDLI Seals xxxxxx (physical)","seal (not impression)","","","","","","","","Ur (mod. Tell Muqayyar) ?","FINDSPOT UNCERTAIN (CDLI's own qualifier)","","","MAA 1947.2157 C","Museum of Archaeology and Anthropology, University of Cambridge, Cambridge, UK","2022-08-21","2351 [Beck Coll.] ; Woolley, Leonard (Sir) [excavator]","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: lapis lazuli","","CDLI Seals xxxxxx (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=522325, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0473","CARNELIAN-ATTRIBUTED","P522354","CDLI Seals xxxxxx (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","MAA 1947.2203 E","Museum of Archaeology and Anthropology, University of Cambridge, Cambridge, UK","2022-08-21","319 [Beck no.]","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: carnelian","","CDLI Seals xxxxxx (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=522354, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0474","LOOK-ALIKE-CONTROL","P522356","CDLI Seals xxxxxx (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","MAA 1947.2203 E","Museum of Archaeology and Anthropology, University of Cambridge, Cambridge, UK","2022-08-21","1790 [Beck no.]","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","faience","","CDLI Seals xxxxxx (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=522356, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0475","CARNELIAN-ATTRIBUTED","P522367","CDLI Seals xxxxxx (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","MAA 1947.2206.7","Museum of Archaeology and Anthropology, University of Cambridge, Cambridge, UK","2022-08-21","923 [Beck Coll.]","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: carnelian","","CDLI Seals xxxxxx (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=522367, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0476","LOOK-ALIKE-CONTROL","P522370","CDLI Seals xxxxxx (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","MAA 1947.2213 B.4","Museum of Archaeology and Anthropology, University of Cambridge, Cambridge, UK","2022-08-21","Beck, Horace J. [collector]; Woolley, Leonard (Sir) [excavator]","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","faience","","CDLI Seals xxxxxx (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=522370, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
