"join_id","claim_id","register","source_id","source_ordinal_in_cell","evidence_role","locator","locator_basis","independence_group","notes"
"CS-03023","HYD-429","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-429","row-reference-only","IG-041",""
"CS-03024","HYD-429","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-429","row-reference-only","IG-041",""
"CS-03025","HYD-429","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-429","row-reference-only","IG-041",""
"CS-03026","HYD-429","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-429","row-reference-only","IG-041",""
"CS-03027","HYD-430","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-430","row-reference-only","IG-041",""
"CS-03028","HYD-430","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-430","row-reference-only","IG-041",""
"CS-03029","HYD-430","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-430","row-reference-only","IG-041",""
"CS-03030","HYD-430","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-430","row-reference-only","IG-041",""
"CS-03031","HYD-431","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-431","row-reference-only","IG-041",""
"CS-03032","HYD-431","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-431","row-reference-only","IG-041",""
"CS-03033","HYD-431","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-431","row-reference-only","IG-041",""
"CS-03034","HYD-431","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-431","row-reference-only","IG-041",""
"CS-03035","HYD-432","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-432","row-reference-only","IG-041",""
"CS-03036","HYD-432","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-432","row-reference-only","IG-041",""
"CS-03037","HYD-432","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-432","row-reference-only","IG-041",""
"CS-03038","HYD-432","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-432","row-reference-only","IG-041",""
"CS-03039","HYD-433","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-433","row-reference-only","IG-041",""
"CS-03040","HYD-433","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-433","row-reference-only","IG-041",""
"CS-03041","HYD-433","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-433","row-reference-only","IG-041",""
"CS-03042","HYD-433","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-433","row-reference-only","IG-041",""
"CS-03043","HYD-434","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-434","row-reference-only","IG-041",""
"CS-03044","HYD-434","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-434","row-reference-only","IG-041",""
"CS-03045","HYD-434","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-434","row-reference-only","IG-041",""
"CS-03046","HYD-434","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-434","row-reference-only","IG-041",""
"CS-03047","HYD-435","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-435","row-reference-only","IG-041",""
"CS-03048","HYD-435","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-435","row-reference-only","IG-041",""
"CS-03049","HYD-435","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-435","row-reference-only","IG-041",""
"CS-03050","HYD-435","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-435","row-reference-only","IG-041",""
"CS-03051","HYD-436","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-436","row-reference-only","IG-041",""
"CS-03052","HYD-436","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-436","row-reference-only","IG-041",""
"CS-03053","HYD-436","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-436","row-reference-only","IG-041",""
"CS-03054","HYD-436","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-436","row-reference-only","IG-041",""
"CS-03055","HYD-437","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-437","row-reference-only","IG-041",""
"CS-03056","HYD-437","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-437","row-reference-only","IG-041",""
"CS-03057","HYD-437","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-437","row-reference-only","IG-041",""
"CS-03058","HYD-437","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-437","row-reference-only","IG-041",""
"CS-03059","HYD-438","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-438","row-reference-only","IG-041",""
"CS-03060","HYD-438","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-438","row-reference-only","IG-041",""
"CS-03061","HYD-438","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-438","row-reference-only","IG-041",""
"CS-03062","HYD-438","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-438","row-reference-only","IG-041",""
"CS-03063","HYD-439","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-439","row-reference-only","IG-041",""
"CS-03064","HYD-439","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-439","row-reference-only","IG-041",""
"CS-03065","HYD-439","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-439","row-reference-only","IG-041",""
"CS-03066","HYD-439","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-439","row-reference-only","IG-041",""
"CS-03067","HYD-440","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-440","row-reference-only","IG-041",""
"CS-03068","HYD-440","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-440","row-reference-only","IG-041",""
"CS-03069","HYD-440","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-440","row-reference-only","IG-041",""
"CS-03070","HYD-440","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-440","row-reference-only","IG-041",""
"CS-03071","HYD-441","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-441","row-reference-only","IG-041",""
"CS-03072","HYD-441","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-441","row-reference-only","IG-041",""
"CS-03073","HYD-441","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-441","row-reference-only","IG-041",""
"CS-03074","HYD-441","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-441","row-reference-only","IG-041",""
"CS-03075","HYD-442","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-442","row-reference-only","IG-041",""
"CS-03076","HYD-442","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-442","row-reference-only","IG-041",""
"CS-03077","HYD-442","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-442","row-reference-only","IG-041",""
"CS-03078","HYD-442","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-442","row-reference-only","IG-041",""
"CS-03079","HYD-443","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-443","row-reference-only","IG-041",""
"CS-03080","HYD-443","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-443","row-reference-only","IG-041",""
"CS-03081","HYD-443","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-443","row-reference-only","IG-041",""
"CS-03082","HYD-443","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-443","row-reference-only","IG-041",""
"CS-03083","HYD-444","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-444","row-reference-only","IG-041",""
"CS-03084","HYD-444","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-444","row-reference-only","IG-041",""
"CS-03085","HYD-444","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-444","row-reference-only","IG-041",""
"CS-03086","HYD-444","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-444","row-reference-only","IG-041",""
"CS-03087","HYD-445","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-445","row-reference-only","IG-041",""
"CS-03088","HYD-445","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-445","row-reference-only","IG-041",""
"CS-03089","HYD-445","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-445","row-reference-only","IG-041",""
"CS-03090","HYD-445","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-445","row-reference-only","IG-041",""
"CS-03091","HYD-446","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-446","row-reference-only","IG-041",""
"CS-03092","HYD-446","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-446","row-reference-only","IG-041",""
"CS-03093","HYD-446","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-446","row-reference-only","IG-041",""
"CS-03094","HYD-446","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-446","row-reference-only","IG-041",""
"CS-03095","HYD-447","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-447","row-reference-only","IG-041",""
"CS-03096","HYD-447","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-447","row-reference-only","IG-041",""
"CS-03097","HYD-447","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-447","row-reference-only","IG-041",""
"CS-03098","HYD-447","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-447","row-reference-only","IG-041",""
"CS-03099","HYD-448","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-448","row-reference-only","IG-041",""
"CS-03100","HYD-448","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-448","row-reference-only","IG-041",""
"CS-03101","HYD-448","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-448","row-reference-only","IG-041",""
"CS-03102","HYD-448","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-448","row-reference-only","IG-041",""
"CS-03103","HYD-449","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-449","row-reference-only","IG-041",""
"CS-03104","HYD-449","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-449","row-reference-only","IG-041",""
"CS-03105","HYD-449","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-449","row-reference-only","IG-041",""
"CS-03106","HYD-449","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-449","row-reference-only","IG-041",""
"CS-03107","HYD-450","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-450","row-reference-only","IG-041",""
"CS-03108","HYD-450","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-450","row-reference-only","IG-041",""
"CS-03109","HYD-450","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-450","row-reference-only","IG-041",""
"CS-03110","HYD-450","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-450","row-reference-only","IG-041",""
"CS-03111","HYD-451","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-451","row-reference-only","IG-041",""
"CS-03112","HYD-451","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-451","row-reference-only","IG-041",""
"CS-03113","HYD-451","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-451","row-reference-only","IG-041",""
"CS-03114","HYD-451","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-451","row-reference-only","IG-041",""
"CS-03115","HYD-452","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-452","row-reference-only","IG-041",""
"CS-03116","HYD-452","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-452","row-reference-only","IG-041",""
"CS-03117","HYD-452","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-452","row-reference-only","IG-041",""
"CS-03118","HYD-452","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-452","row-reference-only","IG-041",""
"CS-03119","HYD-453","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-453","row-reference-only","IG-041",""
"CS-03120","HYD-453","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-453","row-reference-only","IG-041",""
"CS-03121","HYD-453","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-453","row-reference-only","IG-041",""
"CS-03122","HYD-453","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-453","row-reference-only","IG-041",""
"CS-03123","HYD-454","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-454","row-reference-only","IG-041",""
"CS-03124","HYD-454","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-454","row-reference-only","IG-041",""
"CS-03125","HYD-454","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-454","row-reference-only","IG-041",""
"CS-03126","HYD-454","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-454","row-reference-only","IG-041",""
"CS-03127","HYD-455","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-455","row-reference-only","IG-041",""
"CS-03128","HYD-455","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-455","row-reference-only","IG-041",""
"CS-03129","HYD-455","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-455","row-reference-only","IG-041",""
"CS-03130","HYD-455","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-455","row-reference-only","IG-041",""
"CS-03131","HYD-456","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-456","row-reference-only","IG-041",""
"CS-03132","HYD-456","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-456","row-reference-only","IG-041",""
"CS-03133","HYD-456","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-456","row-reference-only","IG-041",""
"CS-03134","HYD-456","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-456","row-reference-only","IG-041",""
"CS-03135","HYD-457","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-457","row-reference-only","IG-041",""
"CS-03136","HYD-457","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-457","row-reference-only","IG-041",""
"CS-03137","HYD-457","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-457","row-reference-only","IG-041",""
"CS-03138","HYD-457","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-457","row-reference-only","IG-041",""
"CS-03139","HYD-458","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-458","row-reference-only","IG-041",""
"CS-03140","HYD-458","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-458","row-reference-only","IG-041",""
"CS-03141","HYD-458","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-458","row-reference-only","IG-041",""
"CS-03142","HYD-458","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-458","row-reference-only","IG-041",""
"CS-03143","HYD-459","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-459","row-reference-only","IG-041",""
"CS-03144","HYD-459","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-459","row-reference-only","IG-041",""
"CS-03145","HYD-459","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-459","row-reference-only","IG-041",""
"CS-03146","HYD-459","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-459","row-reference-only","IG-041",""
"CS-03147","HYD-460","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-460","row-reference-only","IG-041",""
"CS-03148","HYD-460","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-460","row-reference-only","IG-041",""
