"att_id","target","classification","determinative_certainty","p_number","line_ref","raw_token","determinatives","line","cdli_period","cdli_provenience","cdli_collection","cdli_museum_no","cdli_material","cdli_excavation_no","cdli_primary_publication","source_id","retrieval_date"
"DRA-2395","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346190","20","za-gin3-na-ke4","","[am] gu2#? pesz#? za-gin3-na-ke4 nig2 sza3-ba-bi dab5-be2-de3","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 07747","CDLI Literary 000513, ex. 001","SRC-103; SRC-102","2026-09-08"
"DRA-2396","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346196","16","za-gin3","","gi-gun4-na!? musz za-gin3 bar-zu du3-a-za","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 16829","CDLI Literary 000750, ex. 014","SRC-103; SRC-102","2026-09-08"
"DRA-2397","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346203","12","za-gin3","","esz3 za-gin3","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 07744","CDLI Literary 000472, ex. 001","SRC-103; SRC-102","2026-09-08"
"DRA-2398","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346203","15","za-gin3","","e2 za-gin3","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 07744","CDLI Literary 000472, ex. 001","SRC-103; SRC-102","2026-09-08"
"DRA-2399","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346204","28","za#-gin3#-na#","","{gi#}kid za#-gin3#-na# [{gesz}]guszur-x gun3#-a","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U —","CDLI Literary 000335, ex. 047","SRC-103; SRC-102","2026-09-08"
"DRA-2400","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346204","4","za-gin3-na","","mux(|KAxSZE|)-mux(|KAxSZE|) za-gin3-na mi2 im-ma-ri-in-du11","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U —","CDLI Literary 000335, ex. 047","SRC-103; SRC-102","2026-09-08"
"DRA-2401","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346216","23","za-gin3-na","","kar za-gin3-na {d}nanna-ka a-e ba-da-la2","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 16900b","CDLI Literary 000380, ex. 019","SRC-103; SRC-102","2026-09-08"
"DRA-2402","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346216","27","za-gin3-na","","ma2 ma2-gur8-ra kar za-gin3-na musz3 im-ma-ab-de6","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 16900b","CDLI Literary 000380, ex. 019","SRC-103; SRC-102","2026-09-08"
"DRA-2403","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346218","27","za-gin3#","","gesz-nu2# gi4#-rin#-na nu-un-gub u2 za-gin3# nu-mu-un#-bur2#","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U —","CDLI Literary 000380, ex. 021","SRC-103; SRC-102","2026-09-08"
"DRA-2404","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346219","5'","za-gin3","","gesz-nu2 gi4-rin-na nu-um-gub u2 za-gin3 nu-mu-un-bur2#","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 16858","CDLI Literary 000380, ex. 022","SRC-103; SRC-102","2026-09-08"
"DRA-2405","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346262","1","za-gin3#","","lugal-gu10 igi gun3 sum4 za-gin3# [la2-mu-ur2]","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 16849","CDLI Literary 000573, ex. 003","SRC-103; SRC-102","2026-09-08"
"DRA-2406","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346264","4","za-gin3","","{gesz}geszimmar ki sikil-e mu2-a zu2-lum za-gin3 la2#-[...]","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 16894B","CDLI Literary 000561, ex. 006","SRC-103; SRC-102","2026-09-08"
"DRA-2407","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346270","7'","za-gin3-na","","mu7?-mu7? za-gin3-na mi2# [...]","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U —","CDLI Literary 000335, ex. 049","SRC-103; SRC-102","2026-09-08"
"DRA-2408","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346339","1","za-gin3#","","ku3 tuku-e za-gin3# tuku-e","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 07839a","CDLI Literary 000761, ex. 042","SRC-103; SRC-102","2026-09-08"
"DRA-2409","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346454","2'","za#-gin3","","[...] za#-gin3 u4 kar2#-[...]","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U —","CDLI Literary 000335, ex. 050","SRC-103; SRC-102","2026-09-08"
"DRA-2410","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346459","3'","za-gin3","","[...] za-gin3 sa6-ga-zu [...]","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U —","CDLI Literary 000343, ex. 035","SRC-103; SRC-102","2026-09-08"
"DRA-2411","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346462","1'","za-gin3","","[... esz2]-GAN2# za-gin3 [... 1(disz)]-kam#-ma [...]","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U —","CDLI Literary 000343, ex. 038","SRC-103; SRC-102","2026-09-08"
"DRA-2412","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346573","12'","za-gin3","","[...] x za-gin3 {d}en-ki-ka lugal#? [...]","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U —","UET 6, 0535","SRC-103; SRC-102","2026-09-08"
"DRA-2413","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346603","5'","za-gin3","","e2#-kur e2 za-gin3 ki-tusz# [...]","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U —","CDLI Literary 000619, ex. 049","SRC-103; SRC-102","2026-09-08"
"DRA-2414","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346604","1'","za-gin3","","[...] e2 za-gin3 ki-tusz mah#? [...]","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 08820","CDLI Literary 000619, ex. 083 & 000623, ex. 106","SRC-103; SRC-102","2026-09-08"
"DRA-2415","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346620","1","za-gin3","","nin# mul#-an-[gin7] gun3#?-a dub# za-gin3 szu# du7#","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U —","CDLI Literary 000733, ex. 009","SRC-103; SRC-102","2026-09-08"
"DRA-2416","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346683","8","za#-gin3","","[...] za#-gin3 hun!-ga2-am3","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U —","CDLI Literary 000782, ex. 061","SRC-103; SRC-102","2026-09-08"
"DRA-2417","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346688","11'","za-gin3-na","","[...] dam#-gar3-ra {na4}lagab za-gin3-na","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U —","UET 6, 0651","SRC-103; SRC-102","2026-09-08"
"DRA-2418","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346734","11'","za#?-gin3#?-na#?","","[...] za#?-gin3#?-na#? x [...]","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U —","UET 6, 0697","SRC-103; SRC-102","2026-09-08"
"DRA-2419","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P346776","7'","za-gin3-na","","[...] musz# za-gin3-na hu-mu-da-la2-e","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U —","UET 6, 0739","SRC-103; SRC-102","2026-09-08"
"DRA-2420","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","48","za-gin3","","{na4}ad za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2421","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","49","za-gin3","","{na4}ad-tab za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2422","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","50","za-gin3","","{na4}ad-gu2 za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2423","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","51","za-gin3","","{na4}kin2-gu2 za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2424","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","52","za-gin3","","{na4}kin2-zi-ig za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2425","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","53","za-gin3","","{na4}i-mi-it-tum za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2426","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","54","za-gin3","","{na4}am-ma-am za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2427","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","55","za-gin3","","{na4}gesz-dub za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2428","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","56","za-gin3","","{na4}hub2-be-be za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2429","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","57","za-gin3","","{na4}ab2-za-za za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2430","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","58","za-gin3","","{na4}bi2-za-za za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2431","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","59","za-gin3","","{na4}alan za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2432","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","60","za-gin3","","{na4}{d}lamma za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2433","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","61","za-gin3","","{na4}ki!-kal za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2434","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","62","za-gin3","","{na4}su6 za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2435","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","63","za-gin3","","{na4}igi za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2436","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","64","za-gin3","","{na4}igi-za3-ga za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2437","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","65","za-gin3","","{na4}igi-bar-ra za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2438","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","66","za-gin3","","{na4}sig7-igi za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2439","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","67","za-gin3","","{na4}ma2-dalx(|KASKAL.KUR|) za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2440","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","68","za-gin3]","","[{na4}hub2-bur za-gin3]","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2441","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","69","za-gin3","","{na4}nig2-tag-ga za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2442","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","70","za-gin3","","{na4}nig2-za3-ga za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2443","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","1","za-gin3","","{na4}mug za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2444","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","2","za-gin3","","{na4}kin2 za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2445","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","3","za-gin3","","{na4}u4-sakar za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2446","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","4","za-gin3","","{na4}asz-me za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2447","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","5","za-gin3","","{na4}szu-nir za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2448","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","6","za-gin3","","{na4}szu-gur za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2449","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","7","za-gin3","","{na4}esz-gur za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2450","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","8","za-gin3","","{na4}dag-ka-zum!(SIG4) za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2451","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","9","za-gin3","","{na4}ka-ba-zum!(SIG4) za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2452","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","10","za-gin3","","{na4}u4-hi-in za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2453","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","11","za-gin3","","{na4}nunuz za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2454","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","12","za-gin3","","{na4}kiszib za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2455","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","13","za-gin3","","{na4}lagab!(PU2) za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2456","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","14","za-gin3","","{na4}ellag2 za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
"DRA-2457","LAPIS","UNMARKED (may be the colour or quality term)","no {na4}","P348413","15","za-gin3","","{na4}nim za-gin3","Middle Babylonian (ca. 1400-1100 BC)","Alalakh (mod. Tell Açana)","Archeological Museum, Antakya, Hatay, Turkey","Ant —","clay","ATT/47/25","AlT 447","SRC-103; SRC-102","2026-09-08"
